# Table format: XY
# axis1_unit = null
# axis2_unit = m
# axis3_unit = m**2
# axis4_unit = m
# axis5_unit = m
#C	hfl/Ref			Awet1			z barWet1/Ref	Diam Hydro1	
# Orientation 1 : pitch = -20.0 degree ;   roll = -20.0 degree
8	5.303807E-01	6.952694E-03	5.088525E-01	6.984922E-02	
9	5.103807E-01	3.518333E-03	4.971444E-01	4.403810E-02	
10	4.903807E-01	8.740468E-04	4.853331E-01	1.728050E-02	
11	4.777870E-01	0.000000E+00	4.777870E-01	0.000000E+00	
# Orientation 21 : pitch = 16.0 degree ;   roll = -16.0 degree
1	6.962568E-01	3.140860E-02	5.998713E-01	1.999568E-01	
2	6.762568E-01	2.968470E-02	5.949510E-01	1.917899E-01	
3	6.562568E-01	2.669770E-02	5.870240E-01	1.775853E-01	
4	6.362568E-01	2.307303E-02	5.777530E-01	1.600057E-01	
5	6.162568E-01	1.909392E-02	5.676683E-01	1.400200E-01	
6	5.962568E-01	1.496294E-02	5.570241E-01	1.181447E-01	
7	5.762568E-01	1.086418E-02	5.459803E-01	9.474182E-02	
8	5.562568E-01	6.986706E-03	5.346309E-01	7.007933E-02	
9	5.362568E-01	3.551666E-03	5.229182E-01	4.431892E-02	
10	5.162568E-01	8.989165E-04	5.111002E-01	1.760836E-02	
11	5.034048E-01	0.000000E+00	5.034048E-01	0.000000E+00	
# Orientation 22 : pitch = 20.0 degree ;   roll = -16.0 degree
1	7.192427E-01	3.140314E-02	6.226554E-01	1.999250E-01	
2	6.992427E-01	2.968897E-02	6.177782E-01	1.918102E-01	
3	6.792427E-01	2.670896E-02	6.098554E-01	1.776392E-01	
4	6.592427E-01	2.309228E-02	6.005884E-01	1.601004E-01	
5	6.392427E-01	1.912127E-02	5.905080E-01	1.401605E-01	
6	6.192427E-01	1.499732E-02	5.798654E-01	1.183321E-01	
7	5.992427E-01	1.090451E-02	5.688348E-01	9.498308E-02	
8	5.792427E-01	7.030152E-03	5.574783E-01	7.037597E-02	
9	5.592427E-01	3.593536E-03	5.457652E-01	4.467126E-02	
10	5.392427E-01	9.302071E-04	5.339550E-01	1.801657E-02	
11	5.260680E-01	0.000000E+00	5.260680E-01	0.000000E+00	
# Orientation 23 : pitch = -20.0 degree ;   roll = -12.0 degree
1	3.866419E-01	3.140314E-02	2.885691E-01	1.999250E-01	
2	3.666419E-01	2.972705E-02	2.837253E-01	1.919904E-01	
3	3.466419E-01	2.681036E-02	2.758422E-01	1.781246E-01	
4	3.266419E-01	2.326609E-02	2.666139E-01	1.609550E-01	
5	3.066419E-01	1.936688E-02	2.565655E-01	1.414174E-01	
6	2.866419E-01	1.531156E-02	2.459725E-01	1.200481E-01	
7	2.666419E-01	1.126943E-02	2.349475E-01	9.715184E-02	
8	2.466419E-01	7.423611E-03	2.235866E-01	7.302924E-02	
9	2.266419E-01	3.976658E-03	2.120036E-01	4.783114E-02	
10	2.066419E-01	1.227919E-03	2.001534E-01	2.170080E-02	
11	1.904961E-01	0.000000E+00	1.904961E-01	0.000000E+00	
# Orientation 24 : pitch = -16.0 degree ;   roll = -12.0 degree
1	4.302917E-01	3.140679E-02	3.323412E-01	1.999465E-01	
2	4.102917E-01	2.972473E-02	3.274640E-01	1.919793E-01	
3	3.902917E-01	2.680428E-02	3.195787E-01	1.780955E-01	
4	3.702917E-01	2.325567E-02	3.103481E-01	1.609038E-01	
5	3.502917E-01	1.935335E-02	3.003022E-01	1.413512E-01	
6	3.302917E-01	1.529280E-02	2.896909E-01	1.199457E-01	
7	3.102917E-01	1.124893E-02	2.786833E-01	9.703483E-02	
8	2.902917E-01	7.398557E-03	2.673499E-01	7.285768E-02	
9	2.702917E-01	3.951745E-03	2.558093E-01	4.762223E-02	
10	2.502917E-01	1.209332E-03	2.438776E-01	2.148000E-02	
11	2.343267E-01	0.000000E+00	2.343267E-01	0.000000E+00	
# Orientation 25 : pitch = -12.0 degree ;   roll = -12.0 degree
1	4.723408E-01	3.140932E-02	3.744610E-01	1.999613E-01	
2	4.523408E-01	2.972295E-02	3.695840E-01	1.919710E-01	
3	4.323408E-01	2.679944E-02	3.616969E-01	1.780723E-01	
4	4.123408E-01	2.324735E-02	3.524646E-01	1.608629E-01	
5	3.923408E-01	1.933981E-02	3.424044E-01	1.412781E-01	
6	3.723408E-01	1.527734E-02	3.317753E-01	1.198602E-01	
7	3.523408E-01	1.122958E-02	3.207857E-01	9.691507E-02	
8	3.323408E-01	7.379870E-03	3.094601E-01	7.273344E-02	
9	3.123408E-01	3.935398E-03	2.977737E-01	4.749752E-02	
10	2.923408E-01	1.194519E-03	2.859871E-01	2.130320E-02	
11	2.765204E-01	0.000000E+00	2.765204E-01	0.000000E+00	
# Orientation 26 : pitch = -8.0 degree ;   roll = -12.0 degree
1	5.125853E-01	3.140935E-02	4.147593E-01	1.999616E-01	
2	4.925853E-01	2.972166E-02	4.098802E-01	1.919649E-01	
3	4.725853E-01	2.679588E-02	4.019918E-01	1.780553E-01	
4	4.525853E-01	2.324126E-02	3.927581E-01	1.608330E-01	
5	4.325853E-01	1.933092E-02	3.827003E-01	1.412321E-01	
6	4.125853E-01	1.526439E-02	3.720878E-01	1.197856E-01	
7	3.925853E-01	1.121694E-02	3.610678E-01	9.684065E-02	
8	3.725853E-01	7.364571E-03	3.497624E-01	7.262657E-02	
9	3.525853E-01	3.921788E-03	3.380621E-01	4.738646E-02	
10	3.325853E-01	1.183755E-03	3.262703E-01	2.117435E-02	
11	3.168702E-01	0.000000E+00	3.168702E-01	0.000000E+00	
# Orientation 27 : pitch = -4.0 degree ;   roll = -12.0 degree
1	5.508298E-01	3.140926E-02	4.530350E-01	1.999610E-01	
2	5.308298E-01	2.972089E-02	4.481557E-01	1.919613E-01	
3	5.108298E-01	2.679372E-02	4.402668E-01	1.780449E-01	
4	4.908298E-01	2.323754E-02	4.310324E-01	1.608147E-01	
5	4.708298E-01	1.932563E-02	4.209738E-01	1.412050E-01	
